Exam Name,Link of website,College Name,City,State,Program,Branch,Year - cutoff,Round #,Gender,Quota,Category,Opening Rank,Closing Rank,Cutoff Percentile/Score,Link - Data Taken from
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"WFL West Fort Institute of Paramedical Sciences, Thrissur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,226.66,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"BMR Baby Memorial Hospital Ltd., PB No.13, Kozhikode",,Kerala,B.Sc. Medical Radiological Technology,B.Sc. Medical Radiological Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,B. J. Govt. Medical College & Sassoon Hospital (Code 9115),Pune,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,57.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,"College of Nursing, Government Medical College & Hospital, Ajni (Code 9212)",Nagpur,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,82.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,"College of Nursing, Grant Govt. Medical College (Code 9111)",Mumbai,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,117.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,"Government Medical College & Hospital, College of Nursing (Code 9314)",Aurangabad,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,178.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Dr. Shankarrao Chavan Government College of Nursing (Code 9366),Nanded,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,229.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,"K.J. Somaiyya College of Nursing, Hospital & Research Centre (Code 9116)",Mumbai,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,474.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Bombay Hospital College of Nursing (Code 9112),Mumbai,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,493.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Sir H. N. Hospital & Research Centre College of Nursing (Code 9135),Mumbai,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,700.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Mahatma Gandhi Mission Trust's Mother Teresa College of Nursing (Code 9315),Aurangabad,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,1204.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Chandrapur College of Nursing (Code 9267),Chandrapur,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,1386.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Savitribai Phule College of Nursing (Code 9132),Kolhapur,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,1499.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Godavari College of Nursing (Code 9119),Jalgaon,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,1885.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Dr. G. D. Pol Foundation College of Nursing (Code 9197),Navi Mumbai,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,2612.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Dr. Rajendra Gode Institute of Nursing (Code 9253),Amravati,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,3936.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Chhatrapati Shivaji Maharaj College of Nursing (Code 9405),Navi Mumbai,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,5131.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Helen Rose College of Nursing (Code 9258),Yavatmal,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,5393.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Bachelor of Science Nursing Common Entrance Test,https://medical2025.mahacet.org/,Shivai Institute of Nursing (SION) (Code 9370),Latur,Maharashtra,B.Sc Nursing,Nursing,2024,CAP Round 2,,,Open,,10131.0,,https://www.collegedekho.com/news/mh-bsc-nursing-cap-round-2-cutoff-2024-released-institute-wise-second-closing-ranks-57198/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGOPENH,,6056.0,91.40,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGSCH,,32735.0,83.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGNTAH,,12687.0,88.80,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGNTCH,,6350.0,91.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGOBCH,,9669.0,90.00,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGSEBCH,,30212.0,83.80,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLOPENH,,3573.0,92.80,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLSCH,,33617.0,83.00,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLNTAH,,6652.0,91.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLOBCH,,8221.0,90.40,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLSEBCH,,20624.0,86.40,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Khamgaon",Khamgaon,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,PWDOPENH,,19521.0,86.60,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGOPENH,,11524.0,89.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGSCH,,29326.0,84.00,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGNTCH,,22678.0,85.80,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGOBCH,,17704.0,87.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NGSEBCH,,21055.0,86.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLOPENH,,11111.0,89.40,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLSCH,,29138.0,84.00,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLOBCH,,19870.0,86.60,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Polytechnic, Beed",Beed,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,,,NLSEBCH,,14618.0,88.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Residential Women's Polytechnic, Latur",Latur,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,Female,,NLOPENS,,4644.0,92.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Residential Women's Polytechnic, Latur",Latur,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,Female,,NGSCH,,19349.0,86.80,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Residential Women's Polytechnic, Latur",Latur,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,Female,,NLNTAS,,57206.0,77.33,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Residential Women's Polytechnic, Latur",Latur,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,Female,,NLNTBS,,32264.0,83.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Residential Women's Polytechnic, Latur",Latur,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,Female,,NLNTCS,,7050.0,91.00,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Residential Women's Polytechnic, Latur",Latur,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,Female,,NLNTDS,,6063.0,91.40,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
Maharashtra Polytechnic Entrance Examination,https://poly25.dtemaharashtra.gov.in/diploma25/index.php/hp_controller/instwiseallotment,"Government Residential Women's Polytechnic, Latur",Latur,Maharashtra,Diploma,Electronics and Communication Engineering,2025,CAP Round 1,Female,,NLOBCS,,49068.0,90.20,https://www.collegedekho.com/articles/dte-maharashtra-polytechnic-electronics-and-communication-engineering-cutoff/
